"data","dt_evoluca","sg_uf","n"
"1",2020-05-10,"AM",50
"1",2020-05-10,"AP",3
"1",2020-05-10,"BA",13
"1",2020-05-10,"CE",114
"1",2020-05-10,"DF",2
"1",2020-05-10,"ES",10
"1",2020-05-10,"GO",5
"1",2020-05-10,"MA",30
"1",2020-05-10,"MG",8
"1",2020-05-10,"PA",98
"1",2020-05-10,"PB",15
"1",2020-05-10,"PE",66
"1",2020-05-10,"PI",1
"1",2020-05-10,"PR",1
"1",2020-05-10,"RJ",172
"1",2020-05-10,"RN",5
"1",2020-05-10,"RO",3
"1",2020-05-10,"RR",2
"1",2020-05-10,"RS",1
"1",2020-05-10,"SC",5
"1",2020-05-10,"SE",2
"1",2020-05-10,"SP",209
"1",2020-05-10,"TO",1
"1",2020-05-11,"AC",4
"1",2020-05-11,"AL",15
"1",2020-05-11,"AM",57
"1",2020-05-11,"AP",6
"1",2020-05-11,"BA",14
"1",2020-05-11,"CE",121
"1",2020-05-11,"ES",23
"1",2020-05-11,"GO",5
"1",2020-05-11,"MA",22
"1",2020-05-11,"MG",5
"1",2020-05-11,"MT",3
"1",2020-05-11,"PA",111
"1",2020-05-11,"PB",10
"1",2020-05-11,"PE",81
"1",2020-05-11,"PI",4
"1",2020-05-11,"PR",1
"1",2020-05-11,"RJ",177
"1",2020-05-11,"RN",7
"1",2020-05-11,"RO",4
"1",2020-05-11,"RR",2
"1",2020-05-11,"RS",6
"1",2020-05-11,"SC",3
"1",2020-05-11,"SE",5
"1",2020-05-11,"SP",169
"1",2020-05-11,"TO",4
"1",2020-05-12,"AC",3
"1",2020-05-12,"AL",12
"1",2020-05-12,"AM",65
"1",2020-05-12,"AP",2
"1",2020-05-12,"BA",17
"1",2020-05-12,"CE",112
"1",2020-05-12,"DF",3
"1",2020-05-12,"ES",17
"1",2020-05-12,"MA",32
"1",2020-05-12,"MG",7
"1",2020-05-12,"MS",1
"1",2020-05-12,"PA",115
"1",2020-05-12,"PB",12
"1",2020-05-12,"PE",89
"1",2020-05-12,"PI",4
"1",2020-05-12,"PR",4
"1",2020-05-12,"RJ",186
"1",2020-05-12,"RN",10
"1",2020-05-12,"RO",1
"1",2020-05-12,"RR",2
"1",2020-05-12,"RS",4
"1",2020-05-12,"SC",1
"1",2020-05-12,"SE",4
"1",2020-05-12,"SP",183
"1",2020-05-12,"TO",4
"1",2020-05-13,"AC",3
"1",2020-05-13,"AL",21
"1",2020-05-13,"AM",51
"1",2020-05-13,"AP",3
"1",2020-05-13,"BA",12
"1",2020-05-13,"CE",123
"1",2020-05-13,"DF",3
"1",2020-05-13,"ES",23
"1",2020-05-13,"GO",2
"1",2020-05-13,"MA",41
"1",2020-05-13,"MG",7
"1",2020-05-13,"MT",3
"1",2020-05-13,"PA",96
"1",2020-05-13,"PB",13
"1",2020-05-13,"PE",78
"1",2020-05-13,"PI",4
"1",2020-05-13,"PR",2
"1",2020-05-13,"RJ",168
"1",2020-05-13,"RN",6
"1",2020-05-13,"RO",3
"1",2020-05-13,"RR",1
"1",2020-05-13,"RS",7
"1",2020-05-13,"SC",3
"1",2020-05-13,"SE",5
"1",2020-05-13,"SP",193
"1",2020-05-13,"TO",1
"1",2020-05-14,"AC",4
"1",2020-05-14,"AL",22
"1",2020-05-14,"AM",45
"1",2020-05-14,"AP",1
"1",2020-05-14,"BA",26
"1",2020-05-14,"CE",115
"1",2020-05-14,"DF",4
"1",2020-05-14,"ES",12
"1",2020-05-14,"GO",6
"1",2020-05-14,"MA",43
"1",2020-05-14,"MG",5
"1",2020-05-14,"MS",1
"1",2020-05-14,"MT",3
"1",2020-05-14,"PA",103
"1",2020-05-14,"PB",16
"1",2020-05-14,"PE",107
"1",2020-05-14,"PI",4
"1",2020-05-14,"PR",2
"1",2020-05-14,"RJ",182
"1",2020-05-14,"RN",9
"1",2020-05-14,"RO",6
"1",2020-05-14,"RR",4
"1",2020-05-14,"RS",7
"1",2020-05-14,"SC",1
"1",2020-05-14,"SE",3
"1",2020-05-14,"SP",198
"1",2020-05-14,"TO",3
"1",2020-05-15,"",1
"1",2020-05-15,"AC",2
"1",2020-05-15,"AL",23
"1",2020-05-15,"AM",37
"1",2020-05-15,"AP",2
"1",2020-05-15,"BA",12
"1",2020-05-15,"CE",124
"1",2020-05-15,"DF",1
"1",2020-05-15,"ES",14
"1",2020-05-15,"MA",26
"1",2020-05-15,"MG",2
"1",2020-05-15,"MS",1
"1",2020-05-15,"MT",1
"1",2020-05-15,"PA",108
"1",2020-05-15,"PB",19
"1",2020-05-15,"PE",91
"1",2020-05-15,"PI",2
"1",2020-05-15,"PR",3
"1",2020-05-15,"RJ",161
"1",2020-05-15,"RN",8
"1",2020-05-15,"RO",4
"1",2020-05-15,"RR",3
"1",2020-05-15,"RS",8
"1",2020-05-15,"SC",2
"1",2020-05-15,"SE",2
"1",2020-05-15,"SP",181
"1",2020-05-15,"TO",6
"1",2020-05-16,"AC",2
"1",2020-05-16,"AL",22
"1",2020-05-16,"AM",41
"1",2020-05-16,"AP",3
"1",2020-05-16,"BA",24
"1",2020-05-16,"CE",99
"1",2020-05-16,"DF",3
"1",2020-05-16,"ES",6
"1",2020-05-16,"GO",2
"1",2020-05-16,"MA",36
"1",2020-05-16,"MG",5
"1",2020-05-16,"MT",2
"1",2020-05-16,"PA",89
"1",2020-05-16,"PB",19
"1",2020-05-16,"PE",95
"1",2020-05-16,"PI",2
"1",2020-05-16,"PR",1
"1",2020-05-16,"RJ",162
"1",2020-05-16,"RN",7
"1",2020-05-16,"RO",3
"1",2020-05-16,"RR",1
"1",2020-05-16,"RS",5
"1",2020-05-16,"SC",2
"1",2020-05-16,"SE",5
"1",2020-05-16,"SP",224
"1",2020-05-16,"TO",1
"1",2020-05-17,"AC",9
"1",2020-05-17,"AL",21
"1",2020-05-17,"AM",41
"1",2020-05-17,"AP",5
"1",2020-05-17,"BA",27
"1",2020-05-17,"CE",123
"1",2020-05-17,"DF",5
"1",2020-05-17,"ES",16
"1",2020-05-17,"GO",5
"1",2020-05-17,"MA",43
"1",2020-05-17,"MG",13
"1",2020-05-17,"MS",1
"1",2020-05-17,"PA",84
"1",2020-05-17,"PB",14
"1",2020-05-17,"PE",75
"1",2020-05-17,"PI",6
"1",2020-05-17,"PR",5
"1",2020-05-17,"RJ",161
"1",2020-05-17,"RN",8
"1",2020-05-17,"RO",2
"1",2020-05-17,"RR",2
"1",2020-05-17,"RS",7
"1",2020-05-17,"SC",2
"1",2020-05-17,"SE",2
"1",2020-05-17,"SP",192
"1",2020-05-17,"TO",3
"1",2020-05-18,"AC",2
"1",2020-05-18,"AL",18
"1",2020-05-18,"AM",42
"1",2020-05-18,"AP",2
"1",2020-05-18,"BA",28
"1",2020-05-18,"CE",121
"1",2020-05-18,"DF",4
"1",2020-05-18,"ES",23
"1",2020-05-18,"GO",6
"1",2020-05-18,"MA",26
"1",2020-05-18,"MG",9
"1",2020-05-18,"MT",2
"1",2020-05-18,"PA",91
"1",2020-05-18,"PB",22
"1",2020-05-18,"PE",76
"1",2020-05-18,"PI",1
"1",2020-05-18,"PR",3
"1",2020-05-18,"RJ",180
"1",2020-05-18,"RN",6
"1",2020-05-18,"RO",4
"1",2020-05-18,"RS",6
"1",2020-05-18,"SC",2
"1",2020-05-18,"SE",4
"1",2020-05-18,"SP",212
"1",2020-05-18,"TO",4
"1",2020-05-19,"AC",6
"1",2020-05-19,"AL",25
"1",2020-05-19,"AM",49
"1",2020-05-19,"AP",1
"1",2020-05-19,"BA",24
"1",2020-05-19,"CE",137
"1",2020-05-19,"DF",8
"1",2020-05-19,"ES",21
"1",2020-05-19,"GO",10
"1",2020-05-19,"MA",46
"1",2020-05-19,"MG",3
"1",2020-05-19,"MT",1
"1",2020-05-19,"PA",91
"1",2020-05-19,"PB",23
"1",2020-05-19,"PE",84
"1",2020-05-19,"PI",4
"1",2020-05-19,"PR",4
"1",2020-05-19,"RJ",123
"1",2020-05-19,"RN",5
"1",2020-05-19,"RO",4
"1",2020-05-19,"RR",2
"1",2020-05-19,"RS",7
"1",2020-05-19,"SC",4
"1",2020-05-19,"SE",2
"1",2020-05-19,"SP",184
"1",2020-05-19,"TO",7
"1",2020-05-20,"AC",7
"1",2020-05-20,"AL",18
"1",2020-05-20,"AM",35
"1",2020-05-20,"AP",3
"1",2020-05-20,"BA",35
"1",2020-05-20,"CE",113
"1",2020-05-20,"DF",5
"1",2020-05-20,"ES",19
"1",2020-05-20,"GO",5
"1",2020-05-20,"MA",33
"1",2020-05-20,"MG",8
"1",2020-05-20,"MS",1
"1",2020-05-20,"MT",1
"1",2020-05-20,"PA",82
"1",2020-05-20,"PB",12
"1",2020-05-20,"PE",76
"1",2020-05-20,"PI",3
"1",2020-05-20,"PR",4
"1",2020-05-20,"RJ",135
"1",2020-05-20,"RN",7
"1",2020-05-20,"RO",4
"1",2020-05-20,"RR",1
"1",2020-05-20,"RS",6
"1",2020-05-20,"SC",3
"1",2020-05-20,"SE",3
"1",2020-05-20,"SP",197
"1",2020-05-20,"TO",2
"1",2020-05-21,"AC",5
"1",2020-05-21,"AL",23
"1",2020-05-21,"AM",37
"1",2020-05-21,"AP",4
"1",2020-05-21,"BA",28
"1",2020-05-21,"CE",115
"1",2020-05-21,"DF",6
"1",2020-05-21,"ES",21
"1",2020-05-21,"GO",3
"1",2020-05-21,"MA",39
"1",2020-05-21,"MG",5
"1",2020-05-21,"MT",1
"1",2020-05-21,"PA",92
"1",2020-05-21,"PB",18
"1",2020-05-21,"PE",76
"1",2020-05-21,"PI",5
"1",2020-05-21,"PR",5
"1",2020-05-21,"RJ",133
"1",2020-05-21,"RN",8
"1",2020-05-21,"RO",4
"1",2020-05-21,"RR",3
"1",2020-05-21,"RS",6
"1",2020-05-21,"SC",3
"1",2020-05-21,"SE",3
"1",2020-05-21,"SP",207
"1",2020-05-21,"TO",3
"1",2020-05-22,"AC",5
"1",2020-05-22,"AL",14
"1",2020-05-22,"AM",44
"1",2020-05-22,"AP",8
"1",2020-05-22,"BA",43
"1",2020-05-22,"CE",117
"1",2020-05-22,"DF",8
"1",2020-05-22,"ES",32
"1",2020-05-22,"GO",5
"1",2020-05-22,"MA",41
"1",2020-05-22,"MG",12
"1",2020-05-22,"MT",1
"1",2020-05-22,"PA",81
"1",2020-05-22,"PB",24
"1",2020-05-22,"PE",71
"1",2020-05-22,"PI",4
"1",2020-05-22,"PR",5
"1",2020-05-22,"RJ",146
"1",2020-05-22,"RN",7
"1",2020-05-22,"RO",5
"1",2020-05-22,"RR",3
"1",2020-05-22,"RS",4
"1",2020-05-22,"SC",3
"1",2020-05-22,"SE",4
"1",2020-05-22,"SP",220
"1",2020-05-22,"TO",2
"1",2020-05-23,"AC",11
"1",2020-05-23,"AL",26
"1",2020-05-23,"AM",20
"1",2020-05-23,"AP",1
"1",2020-05-23,"BA",38
"1",2020-05-23,"CE",94
"1",2020-05-23,"DF",8
"1",2020-05-23,"ES",16
"1",2020-05-23,"GO",4
"1",2020-05-23,"MA",35
"1",2020-05-23,"MG",10
"1",2020-05-23,"MT",4
"1",2020-05-23,"PA",85
"1",2020-05-23,"PB",14
"1",2020-05-23,"PE",43
"1",2020-05-23,"PI",5
"1",2020-05-23,"PR",5
"1",2020-05-23,"RJ",153
"1",2020-05-23,"RN",7
"1",2020-05-23,"RO",2
"1",2020-05-23,"RR",5
"1",2020-05-23,"RS",6
"1",2020-05-23,"SC",1
"1",2020-05-23,"SE",3
"1",2020-05-23,"SP",221
"1",2020-05-23,"TO",1
"1",2020-05-24,"AC",1
"1",2020-05-24,"AL",14
"1",2020-05-24,"AM",30
"1",2020-05-24,"AP",3
"1",2020-05-24,"BA",34
"1",2020-05-24,"CE",85
"1",2020-05-24,"DF",7
"1",2020-05-24,"ES",27
"1",2020-05-24,"GO",4
"1",2020-05-24,"MA",36
"1",2020-05-24,"MG",7
"1",2020-05-24,"MS",1
"1",2020-05-24,"MT",3
"1",2020-05-24,"PA",69
"1",2020-05-24,"PB",20
"1",2020-05-24,"PE",53
"1",2020-05-24,"PI",9
"1",2020-05-24,"PR",4
"1",2020-05-24,"RJ",118
"1",2020-05-24,"RN",4
"1",2020-05-24,"RO",1
"1",2020-05-24,"RR",9
"1",2020-05-24,"RS",12
"1",2020-05-24,"SC",7
"1",2020-05-24,"SE",3
"1",2020-05-24,"SP",185
"1",2020-05-24,"TO",2
"1",2020-05-25,"AC",4
"1",2020-05-25,"AL",16
"1",2020-05-25,"AM",36
"1",2020-05-25,"AP",2
"1",2020-05-25,"BA",40
"1",2020-05-25,"CE",113
"1",2020-05-25,"DF",10
"1",2020-05-25,"ES",20
"1",2020-05-25,"GO",4
"1",2020-05-25,"MA",46
"1",2020-05-25,"MG",9
"1",2020-05-25,"MT",3
"1",2020-05-25,"PA",82
"1",2020-05-25,"PB",33
"1",2020-05-25,"PE",71
"1",2020-05-25,"PI",7
"1",2020-05-25,"PR",4
"1",2020-05-25,"RJ",148
"1",2020-05-25,"RN",11
"1",2020-05-25,"RO",5
"1",2020-05-25,"RR",5
"1",2020-05-25,"RS",8
"1",2020-05-25,"SC",6
"1",2020-05-25,"SE",7
"1",2020-05-25,"SP",192
"1",2020-05-25,"TO",9
"1",2020-05-26,"AC",7
"1",2020-05-26,"AL",11
"1",2020-05-26,"AM",27
"1",2020-05-26,"AP",2
"1",2020-05-26,"BA",40
"1",2020-05-26,"CE",80
"1",2020-05-26,"DF",10
"1",2020-05-26,"ES",24
"1",2020-05-26,"GO",6
"1",2020-05-26,"MA",48
"1",2020-05-26,"MG",8
"1",2020-05-26,"MT",2
"1",2020-05-26,"PA",54
"1",2020-05-26,"PB",18
"1",2020-05-26,"PE",49
"1",2020-05-26,"PI",5
"1",2020-05-26,"PR",4
"1",2020-05-26,"RJ",109
"1",2020-05-26,"RN",9
"1",2020-05-26,"RO",3
"1",2020-05-26,"RR",5
"1",2020-05-26,"RS",4
"1",2020-05-26,"SC",10
"1",2020-05-26,"SE",5
"1",2020-05-26,"SP",204
"1",2020-05-26,"TO",3
"1",2020-05-27,"",1
"1",2020-05-27,"AC",5
"1",2020-05-27,"AL",20
"1",2020-05-27,"AM",25
"1",2020-05-27,"AP",3
"1",2020-05-27,"BA",37
"1",2020-05-27,"CE",97
"1",2020-05-27,"DF",12
"1",2020-05-27,"ES",27
"1",2020-05-27,"GO",5
"1",2020-05-27,"MA",38
"1",2020-05-27,"MG",8
"1",2020-05-27,"MT",1
"1",2020-05-27,"PA",71
"1",2020-05-27,"PB",12
"1",2020-05-27,"PE",44
"1",2020-05-27,"PI",5
"1",2020-05-27,"PR",4
"1",2020-05-27,"RJ",123
"1",2020-05-27,"RN",13
"1",2020-05-27,"RO",2
"1",2020-05-27,"RR",6
"1",2020-05-27,"RS",3
"1",2020-05-27,"SC",4
"1",2020-05-27,"SE",6
"1",2020-05-27,"SP",223
"1",2020-05-27,"TO",2
"1",2020-05-28,"AC",4
"1",2020-05-28,"AL",18
"1",2020-05-28,"AM",25
"1",2020-05-28,"AP",2
"1",2020-05-28,"BA",35
"1",2020-05-28,"CE",82
"1",2020-05-28,"DF",7
"1",2020-05-28,"ES",22
"1",2020-05-28,"GO",8
"1",2020-05-28,"MA",39
"1",2020-05-28,"MG",7
"1",2020-05-28,"MT",3
"1",2020-05-28,"PA",63
"1",2020-05-28,"PB",22
"1",2020-05-28,"PE",50
"1",2020-05-28,"PI",10
"1",2020-05-28,"PR",4
"1",2020-05-28,"RJ",117
"1",2020-05-28,"RN",12
"1",2020-05-28,"RO",2
"1",2020-05-28,"RR",7
"1",2020-05-28,"RS",5
"1",2020-05-28,"SC",4
"1",2020-05-28,"SE",2
"1",2020-05-28,"SP",198
"1",2020-05-28,"TO",1
"1",2020-05-29,"AL",20
"1",2020-05-29,"AM",18
"1",2020-05-29,"AP",4
"1",2020-05-29,"BA",38
"1",2020-05-29,"CE",89
"1",2020-05-29,"DF",12
"1",2020-05-29,"ES",25
"1",2020-05-29,"GO",7
"1",2020-05-29,"MA",27
"1",2020-05-29,"MG",15
"1",2020-05-29,"MS",1
"1",2020-05-29,"MT",6
"1",2020-05-29,"PA",67
"1",2020-05-29,"PB",20
"1",2020-05-29,"PE",60
"1",2020-05-29,"PI",8
"1",2020-05-29,"PR",2
"1",2020-05-29,"RJ",120
"1",2020-05-29,"RN",18
"1",2020-05-29,"RO",2
"1",2020-05-29,"RR",8
"1",2020-05-29,"RS",5
"1",2020-05-29,"SC",4
"1",2020-05-29,"SE",3
"1",2020-05-29,"SP",224
"1",2020-05-29,"TO",2
"1",2020-05-30,"AC",2
"1",2020-05-30,"AL",21
"1",2020-05-30,"AM",23
"1",2020-05-30,"AP",2
"1",2020-05-30,"BA",38
"1",2020-05-30,"CE",73
"1",2020-05-30,"DF",10
"1",2020-05-30,"ES",15
"1",2020-05-30,"GO",8
"1",2020-05-30,"MA",25
"1",2020-05-30,"MG",14
"1",2020-05-30,"MS",1
"1",2020-05-30,"MT",3
"1",2020-05-30,"PA",63
"1",2020-05-30,"PB",19
"1",2020-05-30,"PE",65
"1",2020-05-30,"PI",4
"1",2020-05-30,"PR",9
"1",2020-05-30,"RJ",87
"1",2020-05-30,"RN",10
"1",2020-05-30,"RO",3
"1",2020-05-30,"RR",14
"1",2020-05-30,"RS",10
"1",2020-05-30,"SC",2
"1",2020-05-30,"SE",3
"1",2020-05-30,"SP",209
"1",2020-05-30,"TO",2
"1",2020-05-31,"AC",3
"1",2020-05-31,"AL",18
"1",2020-05-31,"AM",24
"1",2020-05-31,"AP",1
"1",2020-05-31,"BA",38
"1",2020-05-31,"CE",66
"1",2020-05-31,"DF",5
"1",2020-05-31,"ES",37
"1",2020-05-31,"GO",5
"1",2020-05-31,"MA",21
"1",2020-05-31,"MG",15
"1",2020-05-31,"MT",3
"1",2020-05-31,"PA",57
"1",2020-05-31,"PB",11
"1",2020-05-31,"PE",43
"1",2020-05-31,"PI",8
"1",2020-05-31,"PR",8
"1",2020-05-31,"RJ",98
"1",2020-05-31,"RN",15
"1",2020-05-31,"RO",2
"1",2020-05-31,"RS",10
"1",2020-05-31,"SC",4
"1",2020-05-31,"SE",5
"1",2020-05-31,"SP",195
"1",2020-05-31,"TO",4
"1",2020-06-01,"AC",4
"1",2020-06-01,"AL",8
"1",2020-06-01,"AM",15
"1",2020-06-01,"AP",2
"1",2020-06-01,"BA",31
"1",2020-06-01,"CE",84
"1",2020-06-01,"DF",13
"1",2020-06-01,"ES",26
"1",2020-06-01,"GO",12
"1",2020-06-01,"MA",11
"1",2020-06-01,"MG",9
"1",2020-06-01,"MT",6
"1",2020-06-01,"PA",57
"1",2020-06-01,"PB",15
"1",2020-06-01,"PE",42
"1",2020-06-01,"PI",8
"1",2020-06-01,"PR",7
"1",2020-06-01,"RJ",119
"1",2020-06-01,"RN",15
"1",2020-06-01,"RO",7
"1",2020-06-01,"RR",6
"1",2020-06-01,"RS",8
"1",2020-06-01,"SC",5
"1",2020-06-01,"SE",3
"1",2020-06-01,"SP",229
"1",2020-06-01,"TO",4
"1",2020-06-02,"AC",3
"1",2020-06-02,"AL",18
"1",2020-06-02,"AM",13
"1",2020-06-02,"BA",42
"1",2020-06-02,"CE",83
"1",2020-06-02,"DF",7
"1",2020-06-02,"ES",19
"1",2020-06-02,"GO",5
"1",2020-06-02,"MA",23
"1",2020-06-02,"MG",22
"1",2020-06-02,"MT",3
"1",2020-06-02,"PA",63
"1",2020-06-02,"PB",18
"1",2020-06-02,"PE",43
"1",2020-06-02,"PI",15
"1",2020-06-02,"PR",11
"1",2020-06-02,"RJ",85
"1",2020-06-02,"RN",9
"1",2020-06-02,"RO",7
"1",2020-06-02,"RR",8
"1",2020-06-02,"RS",12
"1",2020-06-02,"SC",3
"1",2020-06-02,"SE",3
"1",2020-06-02,"SP",212
"1",2020-06-02,"TO",1
"1",2020-06-03,"AC",5
"1",2020-06-03,"AL",13
"1",2020-06-03,"AM",21
"1",2020-06-03,"BA",37
"1",2020-06-03,"CE",52
"1",2020-06-03,"DF",8
"1",2020-06-03,"ES",46
"1",2020-06-03,"GO",3
"1",2020-06-03,"MA",23
"1",2020-06-03,"MG",13
"1",2020-06-03,"MT",5
"1",2020-06-03,"PA",65
"1",2020-06-03,"PB",25
"1",2020-06-03,"PE",31
"1",2020-06-03,"PI",5
"1",2020-06-03,"PR",14
"1",2020-06-03,"RJ",110
"1",2020-06-03,"RN",9
"1",2020-06-03,"RO",4
"1",2020-06-03,"RR",7
"1",2020-06-03,"RS",9
"1",2020-06-03,"SC",5
"1",2020-06-03,"SE",4
"1",2020-06-03,"SP",189
"1",2020-06-03,"TO",3
"1",2020-06-04,"AC",4
"1",2020-06-04,"AL",20
"1",2020-06-04,"AM",26
"1",2020-06-04,"AP",2
"1",2020-06-04,"BA",36
"1",2020-06-04,"CE",71
"1",2020-06-04,"DF",9
"1",2020-06-04,"ES",29
"1",2020-06-04,"GO",4
"1",2020-06-04,"MA",23
"1",2020-06-04,"MG",10
"1",2020-06-04,"MS",1
"1",2020-06-04,"MT",4
"1",2020-06-04,"PA",48
"1",2020-06-04,"PB",25
"1",2020-06-04,"PE",31
"1",2020-06-04,"PI",15
"1",2020-06-04,"PR",12
"1",2020-06-04,"RJ",95
"1",2020-06-04,"RN",10
"1",2020-06-04,"RO",4
"1",2020-06-04,"RR",4
"1",2020-06-04,"RS",7
"1",2020-06-04,"SC",3
"1",2020-06-04,"SE",4
"1",2020-06-04,"SP",211
"1",2020-06-04,"TO",3
"1",2020-06-05,"AC",3
"1",2020-06-05,"AL",13
"1",2020-06-05,"AM",13
"1",2020-06-05,"AP",1
"1",2020-06-05,"BA",43
"1",2020-06-05,"CE",67
"1",2020-06-05,"DF",13
"1",2020-06-05,"ES",15
"1",2020-06-05,"GO",6
"1",2020-06-05,"MA",18
"1",2020-06-05,"MG",9
"1",2020-06-05,"MT",3
"1",2020-06-05,"PA",47
"1",2020-06-05,"PB",22
"1",2020-06-05,"PE",33
"1",2020-06-05,"PI",11
"1",2020-06-05,"PR",10
"1",2020-06-05,"RJ",88
"1",2020-06-05,"RN",14
"1",2020-06-05,"RO",6
"1",2020-06-05,"RR",5
"1",2020-06-05,"RS",9
"1",2020-06-05,"SC",6
"1",2020-06-05,"SE",5
"1",2020-06-05,"SP",187
"1",2020-06-05,"TO",6
"1",2020-06-06,"AC",9
"1",2020-06-06,"AL",12
"1",2020-06-06,"AM",17
"1",2020-06-06,"AP",3
"1",2020-06-06,"BA",46
"1",2020-06-06,"CE",62
"1",2020-06-06,"DF",12
"1",2020-06-06,"ES",24
"1",2020-06-06,"GO",8
"1",2020-06-06,"MA",29
"1",2020-06-06,"MG",13
"1",2020-06-06,"MS",1
"1",2020-06-06,"MT",7
"1",2020-06-06,"PA",65
"1",2020-06-06,"PB",20
"1",2020-06-06,"PE",32
"1",2020-06-06,"PI",11
"1",2020-06-06,"PR",6
"1",2020-06-06,"RJ",95
"1",2020-06-06,"RN",18
"1",2020-06-06,"RO",5
"1",2020-06-06,"RR",6
"1",2020-06-06,"RS",7
"1",2020-06-06,"SC",7
"1",2020-06-06,"SE",2
"1",2020-06-06,"SP",197
"1",2020-06-06,"TO",10
"1",2020-06-07,"AC",3
"1",2020-06-07,"AL",7
"1",2020-06-07,"AM",16
"1",2020-06-07,"BA",38
"1",2020-06-07,"CE",53
"1",2020-06-07,"DF",10
"1",2020-06-07,"ES",18
"1",2020-06-07,"GO",8
"1",2020-06-07,"MA",21
"1",2020-06-07,"MG",19
"1",2020-06-07,"MS",2
"1",2020-06-07,"MT",7
"1",2020-06-07,"PA",39
"1",2020-06-07,"PB",12
"1",2020-06-07,"PE",24
"1",2020-06-07,"PI",3
"1",2020-06-07,"PR",6
"1",2020-06-07,"RJ",67
"1",2020-06-07,"RN",17
"1",2020-06-07,"RO",7
"1",2020-06-07,"RR",5
"1",2020-06-07,"RS",5
"1",2020-06-07,"SC",3
"1",2020-06-07,"SE",6
"1",2020-06-07,"SP",201
"1",2020-06-07,"TO",6
"1",2020-06-08,"AC",5
"1",2020-06-08,"AL",10
"1",2020-06-08,"AM",12
"1",2020-06-08,"AP",4
"1",2020-06-08,"BA",36
"1",2020-06-08,"CE",58
"1",2020-06-08,"DF",6
"1",2020-06-08,"ES",15
"1",2020-06-08,"GO",5
"1",2020-06-08,"MA",22
"1",2020-06-08,"MG",12
"1",2020-06-08,"MT",3
"1",2020-06-08,"PA",43
"1",2020-06-08,"PB",19
"1",2020-06-08,"PE",32
"1",2020-06-08,"PI",9
"1",2020-06-08,"PR",15
"1",2020-06-08,"RJ",63
"1",2020-06-08,"RN",15
"1",2020-06-08,"RO",3
"1",2020-06-08,"RR",8
"1",2020-06-08,"RS",11
"1",2020-06-08,"SC",1
"1",2020-06-08,"SE",5
"1",2020-06-08,"SP",223
"1",2020-06-08,"TO",5
"1",2020-06-09,"AC",9
"1",2020-06-09,"AL",12
"1",2020-06-09,"AM",21
"1",2020-06-09,"AP",1
"1",2020-06-09,"BA",35
"1",2020-06-09,"CE",64
"1",2020-06-09,"DF",13
"1",2020-06-09,"ES",14
"1",2020-06-09,"GO",6
"1",2020-06-09,"MA",15
"1",2020-06-09,"MG",27
"1",2020-06-09,"MS",1
"1",2020-06-09,"MT",4
"1",2020-06-09,"PA",48
"1",2020-06-09,"PB",18
"1",2020-06-09,"PE",26
"1",2020-06-09,"PI",9
"1",2020-06-09,"PR",15
"1",2020-06-09,"RJ",70
"1",2020-06-09,"RN",15
"1",2020-06-09,"RO",6
"1",2020-06-09,"RR",9
"1",2020-06-09,"RS",10
"1",2020-06-09,"SC",8
"1",2020-06-09,"SE",1
"1",2020-06-09,"SP",188
"1",2020-06-09,"TO",5
"1",2020-06-10,"AC",5
"1",2020-06-10,"AL",14
"1",2020-06-10,"AM",16
"1",2020-06-10,"AP",2
"1",2020-06-10,"BA",38
"1",2020-06-10,"CE",50
"1",2020-06-10,"DF",16
"1",2020-06-10,"ES",8
"1",2020-06-10,"GO",13
"1",2020-06-10,"MA",9
"1",2020-06-10,"MG",21
"1",2020-06-10,"MT",4
"1",2020-06-10,"PA",43
"1",2020-06-10,"PB",16
"1",2020-06-10,"PE",37
"1",2020-06-10,"PI",7
"1",2020-06-10,"PR",14
"1",2020-06-10,"RJ",67
"1",2020-06-10,"RN",15
"1",2020-06-10,"RO",4
"1",2020-06-10,"RR",3
"1",2020-06-10,"RS",13
"1",2020-06-10,"SC",2
"1",2020-06-10,"SE",4
"1",2020-06-10,"SP",193
"1",2020-06-10,"TO",5
"1",2020-06-11,"AC",2
"1",2020-06-11,"AL",10
"1",2020-06-11,"AM",11
"1",2020-06-11,"AP",2
"1",2020-06-11,"BA",29
"1",2020-06-11,"CE",46
"1",2020-06-11,"DF",12
"1",2020-06-11,"ES",21
"1",2020-06-11,"GO",8
"1",2020-06-11,"MA",12
"1",2020-06-11,"MG",13
"1",2020-06-11,"MS",2
"1",2020-06-11,"MT",4
"1",2020-06-11,"PA",28
"1",2020-06-11,"PB",20
"1",2020-06-11,"PE",29
"1",2020-06-11,"PI",4
"1",2020-06-11,"PR",12
"1",2020-06-11,"RJ",65
"1",2020-06-11,"RN",13
"1",2020-06-11,"RO",8
"1",2020-06-11,"RR",8
"1",2020-06-11,"RS",9
"1",2020-06-11,"SC",6
"1",2020-06-11,"SE",4
"1",2020-06-11,"SP",226
"1",2020-06-11,"TO",3
"1",2020-06-12,"AC",3
"1",2020-06-12,"AL",9
"1",2020-06-12,"AM",10
"1",2020-06-12,"BA",30
"1",2020-06-12,"CE",49
"1",2020-06-12,"DF",15
"1",2020-06-12,"ES",18
"1",2020-06-12,"GO",16
"1",2020-06-12,"MA",23
"1",2020-06-12,"MG",29
"1",2020-06-12,"MS",2
"1",2020-06-12,"MT",8
